GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US471570206215,471570206215,"Block Group 5, Census Tract 206.21, Shelby County, Tennessee",1233,161,263,173,87,96,100,71,0,12,325,162,86,85,32,38,15,24,97,109,60,72,65,58,84,81,19,29,0,12,0,12,0,12
1500000US471570206221,471570206221,"Block Group 1, Census Tract 206.22, Shelby County, Tennessee",473,88,14,21,12,19,19,21,8,14,24,25,98,65,26,26,64,57,3,5,26,25,41,29,66,36,18,20,29,26,25,27,0,12
1500000US471570206222,471570206222,"Block Group 2, Census Tract 206.22, Shelby County, Tennessee",676,83,0,12,0,12,0,12,8,13,0,12,50,45,27,22,26,26,37,39,63,36,34,31,165,63,81,50,77,42,93,65,15,18
1500000US471570206223,471570206223,"Block Group 3, Census Tract 206.22, Shelby County, Tennessee",350,85,54,48,0,12,9,15,51,35,41,55,41,38,55,57,36,33,6,9,11,16,17,20,0,12,10,16,11,16,8,13,0,12
1500000US471570206321,471570206321,"Block Group 1, Census Tract 206.32, Shelby County, Tennessee",920,103,15,15,5,8,8,13,39,39,41,46,38,35,19,21,27,22,15,17,66,35,221,92,147,51,125,62,84,50,53,42,17,21
1500000US471570206322,471570206322,"Block Group 2, Census Tract 206.32, Shelby County, Tennessee",628,82,16,18,24,21,0,12,18,20,74,63,16,17,0,12,106,67,0,12,82,55,25,23,124,66,80,41,36,26,27,23,0,12
1500000US471570206323,471570206323,"Block Group 3, Census Tract 206.32, Shelby County, Tennessee",287,67,0,12,0,12,0,12,16,18,0,12,10,15,0,12,8,14,41,44,41,44,52,41,34,27,40,30,9,14,28,34,8,14
1500000US471570206331,471570206331,"Block Group 1, Census Tract 206.33, Shelby County, Tennessee",562,97,0,12,11,17,12,18,21,33,0,12,46,38,17,25,38,47,31,34,49,45,41,31,118,56,128,72,24,24,15,20,11,17
1500000US471570206332,471570206332,"Block Group 2, Census Tract 206.33, Shelby County, Tennessee",617,96,9,16,15,22,0,12,38,34,0,12,22,25,12,19,10,15,25,30,64,47,70,49,68,35,126,68,66,57,27,26,65,55
1500000US471570206341,471570206341,"Block Group 1, Census Tract 206.34, Shelby County, Tennessee",516,73,9,16,0,12,27,42,0,12,11,17,10,17,42,42,15,19,33,24,57,42,36,24,112,62,69,42,33,22,45,37,17,20
1500000US471570206342,471570206342,"Block Group 2, Census Tract 206.34, Shelby County, Tennessee",627,72,0,12,31,47,11,16,11,18,31,32,24,25,114,86,9,13,31,29,24,24,77,42,84,48,65,43,41,38,33,34,41,36
1500000US471570206351,471570206351,"Block Group 1, Census Tract 206.35, Shelby County, Tennessee",499,64,0,12,0,12,41,35,22,19,11,12,4,6,13,12,48,53,55,39,32,29,47,30,115,67,76,48,14,16,16,21,5,7
1500000US471570206352,471570206352,"Block Group 2, Census Tract 206.35, Shelby County, Tennessee",456,61,0,12,0,12,0,12,42,29,10,16,48,38,27,22,26,22,6,10,66,43,23,22,130,60,34,26,29,22,0,12,15,17
1500000US471570206421,471570206421,"Block Group 1, Census Tract 206.42, Shelby County, Tennessee",1629,172,17,31,42,43,0,12,0,12,13,20,0,12,35,32,64,62,0,12,77,50,236,106,287,122,215,82,348,168,244,143,51,47
1500000US471570206422,471570206422,"Block Group 2, Census Tract 206.42, Shelby County, Tennessee",1191,155,0,12,0,12,10,17,54,59,0,12,25,33,41,63,37,59,0,12,23,31,131,101,251,107,194,98,94,80,262,104,69,59
1500000US471570206431,471570206431,"Block Group 1, Census Tract 206.43, Shelby County, Tennessee",484,111,13,20,0,12,33,39,0,12,0,12,25,29,12,20,0,12,0,12,30,31,52,52,66,59,128,98,30,38,52,56,43,48
1500000US471570206432,471570206432,"Block Group 2, Census Tract 206.43, Shelby County, Tennessee",573,108,0,12,11,19,0,12,0,12,29,35,19,28,39,59,26,32,39,47,36,36,31,33,147,78,96,61,14,25,47,46,39,49
1500000US471570206433,471570206433,"Block Group 3, Census Tract 206.43, Shelby County, Tennessee",1416,223,91,81,14,23,0,12,0,12,13,22,95,92,40,66,58,76,86,71,31,35,192,138,198,116,275,134,107,82,136,97,80,77
1500000US471570206434,471570206434,"Block Group 4, Census Tract 206.43, Shelby County, Tennessee",452,131,0,12,0,12,15,24,0,12,0,12,0,12,0,12,28,38,30,38,66,61,0,12,108,73,53,41,64,75,88,94,0,12
1500000US471570206441,471570206441,"Block Group 1, Census Tract 206.44, Shelby County, Tennessee",1502,202,54,46,0,12,39,64,31,35,25,38,0,12,16,25,56,67,13,21,109,96,271,143,460,159,119,87,147,92,83,76,79,75
1500000US471570206442,471570206442,"Block Group 2, Census Tract 206.44, Shelby County, Tennessee",779,134,84,79,0,12,0,12,16,26,21,33,18,31,70,83,54,47,97,67,119,89,107,78,64,50,77,57,13,21,13,21,26,33
1500000US471570206443,471570206443,"Block Group 3, Census Tract 206.44, Shelby County, Tennessee",916,183,83,56,14,24,12,21,34,40,31,36,17,27,52,57,137,106,0,12,117,91,157,106,78,90,138,120,46,43,0,12,0,12
1500000US471570206511,471570206511,"Block Group 1, Census Tract 206.51, Shelby County, Tennessee",535,149,0,12,0,12,37,44,22,28,69,103,18,29,0,12,44,71,34,32,138,99,65,40,31,30,15,23,33,42,15,22,14,23
1500000US471570206512,471570206512,"Block Group 2, Census Tract 206.51, Shelby County, Tennessee",276,98,0,12,0,12,17,27,15,24,69,90,0,12,21,30,0,12,26,32,29,36,15,24,26,31,16,24,0,12,42,64,0,12
1500000US471570206513,471570206513,"Block Group 3, Census Tract 206.51, Shelby County, Tennessee",860,139,64,81,64,80,0,12,36,41,38,43,0,12,64,73,0,12,12,21,102,97,179,90,195,121,41,43,10,19,55,71,0,12
1500000US471570206514,471570206514,"Block Group 4, Census Tract 206.51, Shelby County, Tennessee",450,164,0,12,0,12,13,24,17,26,15,24,30,35,100,118,0,12,12,18,70,78,67,60,110,92,16,25,0,12,0,12,0,12
1500000US471570206515,471570206515,"Block Group 5, Census Tract 206.51, Shelby County, Tennessee",336,149,0,12,10,17,20,34,0,12,0,12,0,12,31,51,22,35,35,39,11,17,81,101,15,25,37,36,20,33,0,12,54,81
1500000US471570206521,471570206521,"Block Group 1, Census Tract 206.52, Shelby County, Tennessee",533,84,0,12,0,12,21,32,10,16,7,13,42,34,41,39,23,28,0,12,87,58,70,60,104,67,54,47,12,19,46,38,16,25
1500000US471570206522,471570206522,"Block Group 2, Census Tract 206.52, Shelby County, Tennessee",574,102,38,60,13,21,13,21,0,12,56,47,0,12,24,31,11,18,19,30,38,43,111,68,161,94,10,17,47,37,16,27,17,25
1500000US471570206523,471570206523,"Block Group 3, Census Tract 206.52, Shelby County, Tennessee",822,124,64,79,23,29,74,90,13,23,137,100,67,48,26,41,14,22,16,27,49,45,166,78,88,82,71,67,14,23,0,12,0,12
1500000US471570207001,471570207001,"Block Group 1, Census Tract 207, Shelby County, Tennessee",402,61,0,12,10,11,29,19,41,36,43,26,5,8,36,24,5,7,32,23,32,31,46,34,38,22,11,11,13,13,39,27,22,17
1500000US471570207002,471570207002,"Block Group 2, Census Tract 207, Shelby County, Tennessee",496,56,5,7,5,7,4,7,23,28,31,29,20,15,15,14,0,12,15,14,48,27,57,30,62,29,116,47,49,34,36,21,10,16
1500000US471570208101,471570208101,"Block Group 1, Census Tract 208.10, Shelby County, Tennessee",573,64,34,30,9,15,23,26,25,23,41,39,9,14,29,28,13,20,18,24,45,32,43,30,103,46,58,35,52,31,48,45,23,25
1500000US471570208102,471570208102,"Block Group 2, Census Tract 208.10, Shelby County, Tennessee",579,82,8,12,8,15,9,13,27,25,34,27,20,23,21,22,0,12,12,18,59,42,53,47,77,51,84,45,25,23,83,52,59,37
1500000US471570208201,471570208201,"Block Group 1, Census Tract 208.20, Shelby County, Tennessee",1706,162,79,75,27,40,44,50,0,12,12,21,30,35,6,11,10,16,97,110,78,81,53,42,202,114,368,172,254,103,287,115,159,85
1500000US471570208202,471570208202,"Block Group 2, Census Tract 208.20, Shelby County, Tennessee",1278,144,0,12,99,76,0,12,104,79,79,46,22,27,52,46,19,31,16,19,87,77,114,66,222,104,184,80,101,64,92,70,87,61
1500000US471570208311,471570208311,"Block Group 1, Census Tract 208.31, Shelby County, Tennessee",619,124,24,34,17,28,0,12,135,84,42,62,52,53,7,15,0,12,24,32,11,18,87,72,136,77,13,21,71,91,0,12,0,12
1500000US471570208312,471570208312,"Block Group 2, Census Tract 208.31, Shelby County, Tennessee",324,73,10,15,33,49,0,12,0,12,14,22,6,12,0,12,0,12,30,25,98,56,22,24,35,36,42,46,24,27,0,12,10,16
1500000US471570208313,471570208313,"Block Group 3, Census Tract 208.31, Shelby County, Tennessee",743,130,8,12,0,12,9,15,84,102,55,46,15,23,0,12,10,16,37,34,32,31,61,47,178,80,115,66,68,45,35,33,36,32
1500000US471570208321,471570208321,"Block Group 1, Census Tract 208.32, Shelby County, Tennessee",1366,170,0,12,0,12,0,12,13,23,0,12,15,25,62,65,126,114,0,12,81,76,141,85,302,116,202,90,235,122,95,62,94,71
1500000US471570208322,471570208322,"Block Group 2, Census Tract 208.32, Shelby County, Tennessee",808,170,49,77,0,12,56,84,0,12,14,25,0,12,0,12,0,12,16,25,39,44,90,84,42,41,99,63,123,77,194,98,86,67
1500000US471570208323,471570208323,"Block Group 3, Census Tract 208.32, Shelby County, Tennessee",699,93,15,24,0,12,0,12,0,12,0,12,36,59,0,12,0,12,0,12,30,34,26,22,123,75,99,75,77,68,143,88,150,75
1500000US471570209001,471570209001,"Block Group 1, Census Tract 209, Shelby County, Tennessee",2703,146,8,13,11,19,29,27,0,17,45,39,66,77,38,49,53,42,98,79,146,66,260,91,551,130,518,143,427,118,261,101,192,108
1500000US471570210101,471570210101,"Block Group 1, Census Tract 210.10, Shelby County, Tennessee",3165,379,16,33,59,67,103,95,79,65,48,45,140,113,43,49,83,71,84,95,407,183,559,236,457,207,455,230,274,152,194,107,164,102
1500000US471570210102,471570210102,"Block Group 2, Census Tract 210.10, Shelby County, Tennessee",2836,357,18,28,55,64,181,187,112,171,54,67,121,105,18,31,135,160,63,103,331,182,322,180,437,250,156,107,325,258,351,215,157,184
1500000US471570210201,471570210201,"Block Group 1, Census Tract 210.20, Shelby County, Tennessee",2128,147,20,31,81,81,86,90,35,33,111,103,54,42,27,31,50,47,52,46,264,96,270,127,227,93,172,87,115,68,266,101,298,117
1500000US471570211111,471570211111,"Block Group 1, Census Tract 211.11, Shelby County, Tennessee",762,91,36,42,30,24,26,25,38,49,47,35,78,57,129,80,8,13,44,48,95,62,53,55,91,48,72,50,15,18,0,12,0,12
1500000US471570211112,471570211112,"Block Group 2, Census Tract 211.11, Shelby County, Tennessee",405,86,48,42,0,12,12,13,41,38,11,17,20,24,11,18,46,51,0,12,30,29,71,55,61,53,23,28,0,12,24,38,7,12
1500000US471570211113,471570211113,"Block Group 3, Census Tract 211.11, Shelby County, Tennessee",276,81,13,20,27,35,56,46,29,36,9,14,26,31,0,12,39,39,13,23,39,38,25,39,0,12,0,12,0,12,0,12,0,12
1500000US471570211121,471570211121,"Block Group 1, Census Tract 211.12, Shelby County, Tennessee",507,134,69,86,0,12,0,12,10,17,0,12,31,45,26,23,0,12,0,12,178,117,60,49,61,54,46,47,0,12,0,12,26,32
1500000US471570211122,471570211122,"Block Group 2, Census Tract 211.12, Shelby County, Tennessee",191,71,11,19,15,24,0,12,0,12,0,12,17,28,0,12,0,12,32,35,19,30,35,43,62,50,0,12,0,12,0,12,0,12
1500000US471570211123,471570211123,"Block Group 3, Census Tract 211.12, Shelby County, Tennessee",854,183,75,95,68,63,104,60,75,74,38,44,57,92,28,46,59,96,0,12,76,62,103,101,116,84,43,51,12,19,0,12,0,12
1500000US471570211124,471570211124,"Block Group 4, Census Tract 211.12, Shelby County, Tennessee",500,188,37,42,0,12,10,18,10,19,0,12,0,12,10,20,72,98,0,12,28,34,256,186,67,80,10,16,0,12,0,12,0,12
1500000US471570211125,471570211125,"Block Group 5, Census Tract 211.12, Shelby County, Tennessee",348,109,0,12,16,26,40,45,0,12,12,21,16,26,15,24,126,124,21,29,0,12,37,39,63,56,2,31,0,12,0,12,0,12
1500000US471570211131,471570211131,"Block Group 1, Census Tract 211.13, Shelby County, Tennessee",938,113,98,77,14,20,5,9,0,12,29,31,38,30,0,12,21,25,47,62,125,61,178,69,242,92,85,49,38,40,9,14,9,14
1500000US471570211132,471570211132,"Block Group 2, Census Tract 211.13, Shelby County, Tennessee",444,96,36,33,0,12,14,22,7,13,14,22,51,56,6,10,8,12,35,44,88,78,15,24,105,83,0,12,51,49,14,15,0,12
1500000US471570211211,471570211211,"Block Group 1, Census Tract 211.21, Shelby County, Tennessee",756,181,67,64,71,77,0,12,49,57,115,100,27,46,101,98,32,47,103,113,58,83,45,70,37,57,51,76,0,12,0,12,0,12
1500000US471570211212,471570211212,"Block Group 2, Census Tract 211.21, Shelby County, Tennessee",781,131,22,35,0,12,97,59,74,45,43,41,48,40,56,72,70,56,20,32,62,66,52,42,56,53,27,30,8,15,52,41,94,57
1500000US471570211213,471570211213,"Block Group 3, Census Tract 211.21, Shelby County, Tennessee",854,158,39,38,8,13,49,58,79,82,66,72,121,89,64,79,44,38,46,41,86,64,56,54,149,100,9,15,19,27,0,12,19,31
1500000US471570211221,471570211221,"Block Group 1, Census Tract 211.22, Shelby County, Tennessee",356,103,0,12,40,42,32,38,45,57,0,12,0,12,0,12,14,23,28,32,32,31,32,27,112,88,9,14,0,12,12,19,0,12
1500000US471570211222,471570211222,"Block Group 2, Census Tract 211.22, Shelby County, Tennessee",245,64,9,14,22,35,36,46,11,20,22,26,26,30,9,15,17,21,9,14,33,36,26,30,9,15,0,12,0,12,16,27,0,12
